CODGEO;SNHM18;SNHMC18;SNHMP18;SNHME18;SNHMO18;SNHMF18;SNHMFC18;SNHMFP18;SNHMFE18;SNHMFO18;SNHMH18;SNHMHC18;SNHMHP18;SNHMHE18;SNHMHO18;SNHM1818;SNHM2618;SNHM5018;SNHMF1818;SNHMF2618;SNHMF5018;SNHMH1818;SNHMH2618;SNHMH5018
49;13.2292673285241;24.0674235205373;14.4021791809749;10.513042420706;10.8781394116263;11.8741144595615;20.3592902488623;13.2506712566403;10.3287308537757;9.84377278984098;14.2001499615828;25.7929077999083;15.3306733741462;11.0399063635023;11.1587476916532;9.67613557586323;13.1739175773056;15.1597202811301;9.32786483553528;11.9851627150728;12.8556127727912;9.93418841732075;14.0064863220466;16.8845196619791
50;13.1685265572909;23.5346871144288;14.7126771721416;10.3223803366243;11.2907437367558;11.7097180446634;20.3732281940991;13.2259548730054;10.0869178385441;10.070330028651;14.1285772767575;24.9514627981545;15.7848705961155;11.0131569571241;11.555207731071;9.82935840588202;13.0160254232327;15.0489080771073;9.43881438893095;11.7212209701702;12.711397133972;10.0907852441999;13.8604187173898;16.6094248188939
51;14.2803014831735;25.3927510293458;15.2227939819392;10.7995700333186;11.8476565969388;12.8303309477585;21.5124543945617;14.0685428320649;10.6311693832931;10.595396727107;15.2986575206614;27.5641384831853;16.1989190259775;11.2171812281334;12.1111890298845;10.0267989174981;14.0534752414155;16.7303465328486;9.59290668944463;12.9019457536459;14.1716458848543;10.3711433342059;14.8509633139808;18.4969655798625
52;12.52921208088;22.5829227496713;14.390776913057;10.3159295024296;11.2247230891287;11.3913166246703;19.8387345076757;13.0732976396209;10.1276761786601;10.1096086718233;13.2146261625322;23.8579217060169;15.2958568168244;10.9021426040243;11.45333706593;9.7176295448104;12.3599776043313;13.9690689885722;9.37785062439028;11.3346729022396;12.3023440472238;9.93535869225372;12.9680901012668;14.9835983135675
53;12.8388057650645;24.0384550573503;14.3031941520832;10.450271730331;11.0250240800977;11.6485005555448;20.1942359467375;13.2368534489561;10.2760510263849;10.1154417883685;13.6335110586467;25.8634713368387;15.1142783064963;10.963475552552;11.299581910955;9.70393424274222;12.7728384911116;14.5873628061872;9.37552004367632;11.7491979705046;12.5159049075121;9.9171402338972;13.4631379939371;15.9539273068119
54;13.8538692853818;24.0401620540162;14.7608421441541;10.5407973044148;11.3676170746006;12.4327340388325;20.9319993927446;13.675698220561;10.3288083587371;9.70763272463389;14.8631741222334;25.5886840305706;15.7047714476189;11.0581043459422;11.6442371614443;9.71582357749791;13.6495990279286;16.1263216492173;9.41689898614698;12.4575094954551;13.7653405220678;9.96126744197475;14.4773925790316;17.7938675690459
55;12.8362838337648;23.1684436486216;14.6461683167171;10.3129492567516;11.4514322447332;11.5299389120285;20.0668732083299;13.1697374560559;10.1130029399808;10.0922863320098;13.6229371922982;24.6151763258408;15.7108884451771;10.8867196211122;11.6988927372996;9.74926689691331;12.6356863834944;14.4472045160999;9.36846435268022;11.4477301185222;12.5622317124672;9.98549961760077;13.3558909885918;15.5528530058966
56;13.2635979471767;24.7628419384656;14.5896765682478;10.5061387279036;11.0148157616213;11.9745495591667;20.9575596872756;13.6106721923251;10.314643769435;10.1150060618088;14.1808334767806;26.5418219034351;15.3839253737243;11.0243229280571;11.243357299164;9.57367150634501;13.1313845053512;15.1599375837598;9.28062900736234;12.0447131249598;12.9119142057043;9.78322019675998;13.885320879897;16.8602514172193
57;13.6035254175096;24.4582724809717;15.0214527938372;10.3144584687557;11.545918643086;11.8279381244965;20.8643561232761;13.4154783486055;10.0804287629099;9.93822212936103;14.8730722365585;26.0341610188693;16.2806141117931;10.9859807625774;11.8942542044796;9.73687052342567;13.358905255512;15.7251631508794;9.29548634870411;11.8595880191787;12.8471925906218;10.1070722376285;14.3896572452399;17.8399549139897
58;12.6331766765545;22.8138902777241;14.3906699957738;10.1799889634334;11.0111336212398;11.5092024513041;19.9791874889675;13.2941326631402;10.020106825822;9.91288576655108;13.4013997672297;24.1585033609367;15.2278901867378;10.6171290628524;11.234982431025;9.74679389918855;12.4101682760377;14.1990924868258;9.36804719966495;11.370673884391;12.5630313159416;10.0059184733708;13.0969967747211;15.3998993466623
59;14.348082401545;24.5722678452494;14.7162165296699;10.6563728856011;11.1940389617705;12.8707845083233;21.2708841527204;13.5527174398787;10.4225898445668;9.67844205254555;15.2876693268158;26.2261504651402;15.6570238251434;11.1140373354431;11.4628349462367;9.99110619788327;14.2060276161418;16.8699726604549;9.55761025686567;13.0352475089082;14.165758569979;10.3139043274018;14.9428593101015;18.513106807596
60;15.1827824680213;26.8705186846911;15.8171295481978;11.2952823357254;12.0592048306405;13.5155444091754;22.8355978324131;14.6111582188821;11.0686256514146;10.8040417069071;16.2863233635825;28.8707745264752;16.7311186479964;11.7925408748853;12.3502698142924;9.95404606875894;14.8636350604835;18.1115736643964;9.60711884905847;13.5101671006471;15.2747803115373;10.2190139917212;15.7579264374213;19.8918435233725
61;12.4469993868294;23.1272778385489;14.1697483787914;10.2591896558955;11.0188280743603;11.4515864722567;20.2206059979073;13.2168422858285;10.140005848451;10.2113702522026;13.146647213409;24.4731650787291;14.9789341460425;10.6423003109966;11.2409732647997;9.65089005272234;12.2797284977087;13.8923038747868;9.378676416356;11.3962039105379;12.3210002855517;9.83691736331109;12.8819913091463;15.0840952383041
62;13.0862290089192;23.5805204278161;14.6962682492915;10.4844591224985;11.3062730099383;11.7558520478979;20.2408513347468;13.4271807873508;10.2117939320934;9.8700888023696;13.8372320612927;24.9303048097382;15.5611610771969;11.0790806576581;11.5249273520484;9.78724953325144;12.9254311249934;15.0863948027601;9.495842327568;11.7873529462245;12.8605818404139;9.98042282252787;13.5610057067993;16.2867564101817
63;14.3086574200266;25.1469727185967;14.9047770972211;10.711030395089;11.3583285990142;12.8069960721037;21.5795651306852;13.7893436514119;10.5102252256616;10.1511535273763;15.324645295334;26.929498043053;15.7913490787641;11.203602746403;11.6010827053316;9.80495269981417;13.9946305976813;16.9602095632203;9.43766748291401;12.8537799384262;14.0980214108987;10.0683699948633;14.7524407836538;18.9420198298144
64;14.2048386453149;26.0190812097915;15.1212666344433;10.6907064134057;11.3992026992201;12.458789953652;21.525829439444;13.7852611517457;10.4861435692749;9.98753733104084;15.51164775329;28.1906583400528;16.2190896614906;11.2138449670614;11.657014927295;9.71966564246888;13.8119575503561;16.783215159242;9.46286287039875;12.3994613084935;13.670841186215;9.91036890464654;14.8555295961763;19.191794353012
65;12.574087360648;21.7679514532846;14.3666319549923;10.1894641811766;11.0317503673759;11.396935467956;18.7591309298809;13.2664524411862;10.0568202022398;9.75666254487895;13.4966027548513;23.2674797594314;15.2358474269833;10.5434408201238;11.252338236293;9.5657390216006;12.3271360711808;14.0440762350115;9.38159875029897;11.2848019520822;12.2019333381884;9.70126781651304;13.1143215773958;15.6319055095162
66;12.6532544572073;22.334727325831;14.1247104621346;10.4394221090384;10.7806643534282;11.7155358558256;19.4824131469153;13.2809308258434;10.2432452666634;9.44801819560215;13.3952965051344;24.0002912886522;14.9407439043106;10.8416201093971;11.0242877166022;9.4327283624934;12.421181106367;14.4064584997148;9.32185338617967;11.6008841008167;12.8949642366733;9.52826364180522;13.0522961594073;15.6456286104508
67;14.5307335046365;24.9444792905109;15.1222500706311;10.8010312659417;11.7544863185413;12.8892772847265;21.7786373933874;13.8999371499397;10.5815764092072;10.4753749578498;15.7199594755001;26.5066513568159;16.1879813288792;11.3531926313044;12.0564670507874;9.91380823710967;14.2745399600896;17.1969703803589;9.48263354643994;12.9570810820113;14.2656963789896;10.2545942839437;15.209082547522;19.3541838642953
68;13.9516379522783;24.875394086568;15.1351600968953;10.6088230320222;11.7824193426601;12.2184099108421;21.1245224164373;13.7113267434794;10.3810242001452;10.2679128757544;15.1802174514924;26.5704392796029;16.3054438417887;11.2529781861793;12.1151536781175;9.83979330296693;13.758614061023;16.1785674928396;9.36776040565504;12.2452167709054;13.4093715548994;10.2040581419869;14.8057885315204;18.1877561723579
69;16.3479601729662;26.602388614835;15.2969063055496;11.1863509824942;11.3485250953071;14.4824023353992;23.0029624577675;14.2962442920458;11.0192958494062;10.1393617423741;17.6903009342659;28.5346443946866;16.1855543899061;11.5179538010409;11.5870004361407;10.3782425702092;16.1330512061158;20.0969832399985;9.76527515314264;14.7635820719818;16.2725253523101;10.8757361397638;17.0915796840034;22.9004737343371
70;12.8548747398436;23.1043326861369;14.2727197521995;10.5141612317573;11.2483455686048;11.6852754811876;20.3799057905238;13.1076230304523;10.3340801755046;10.1747255031123;13.6236934010587;24.3023623813954;15.1987254066895;11.1500188869413;11.5064406860253;9.78607707951705;12.8062690723548;14.1378822213368;9.44571236409842;11.7006007178594;12.5279146904943;10.0231950998958;13.5226260213995;15.2082532074289
71;13.3201437630418;24.2441431364325;14.746192211765;10.4509939269001;11.4760764321247;11.7448781017587;20.5477550332322;13.3292118292471;10.2288613723963;10.043803931653;14.3562089032121;25.8153656966863;15.7866601202381;11.1332160080041;11.7850825177745;9.78610577043765;13.1789056206485;15.0433351909356;9.35405896374005;11.7973099463377;12.5683089842652;10.071113480756;14.0762949577069;16.7152970818557
72;13.5067460174238;24.6681804258935;14.6883385841621;10.6609558454403;11.3334626584731;12.1918588107906;21.2791314910903;13.6555733629911;10.4721621455853;10.3045050830367;14.3974044812268;26.245283754747;15.4959290402638;11.1784847256125;11.6031186337523;9.81583692796256;13.3516016273582;15.5063244809231;9.54820867180293;12.2126564148223;13.3378856301405;10.0108240431547;14.1127141106576;16.9787274133785
73;14.7901822200152;25.1700294451541;15.3660560957049;11.2026817013518;12.7715365209425;12.8113388006338;21.1729714452201;13.9538586231935;10.916415275191;10.4911061471133;16.0889659105971;26.9923179686367;16.4085360853324;11.8937843003043;13.1778002950391;10.3537082734951;14.6156073774997;17.1898656722956;9.5642329868833;12.8781343547588;14.0746694587407;10.8796259773352;15.7396571486891;19.2950421817012
74;14.6071453935246;25.4775170262841;15.2947964102559;11.1442950688012;12.3949974749583;12.9259122589483;21.5770808290376;14.1270704290122;10.9680908227991;10.9108156497515;15.8575218174751;27.4495998734265;16.311727402528;11.5600134680701;12.7708373209719;10.2168564347405;14.5944435763331;16.8710130506965;9.72773020775778;13.1386880850586;13.9818222887958;10.5750161447263;15.6636336202237;19.1059517329617
75;24.5616921197463;35.0679728213401;17.5190579161094;12.1394821010279;11.1106370891415;21.2626667510368;29.4154253402529;16.2985165623876;12.0781795349678;10.5510899765656;27.3893874447165;39.5855158454638;18.9419443990414;12.2158875805523;11.2470795377401;12.1365008754314;23.7985255989688;31.7603784099399;11.6038135031052;21.5405497683972;24.7848617355517;12.7438625050622;25.6645699948669;37.7380344771585
76;14.4340240701245;25.3192650455994;15.6146960584889;10.7900940674287;12.0784026508637;12.7192105451837;21.4860521645279;14.1042955606856;10.5677944700426;10.4397443527572;15.5160928924331;27.1833678020127;16.6776691857439;11.3466545369605;12.3775587864552;10.1081944235546;14.2209839770415;16.923645750266;9.59025071204754;12.7844704184179;14.0231177459991;10.4723780660199;15.1087489379052;18.7668038660173
77;15.913646552756;25.8696898140221;16.1282476983893;11.7456771831834;12.3122636306486;14.3851022298765;22.6335662550587;15.1203807779564;11.5913229828895;10.5631874761964;16.9997811840468;27.6681616088406;16.9593479954521;12.0350655923864;12.6533787139315;10.2827508619204;15.5808973934261;19.0823800578341;9.89930048241026;14.3785922966142;16.4702451621545;10.6019533678865;16.4357369610483;20.8184204171384
78;21.5399826585213;33.583080985183;16.7648635688745;11.9702674183587;11.9390644828866;18.1935199608125;27.5047609037025;15.9104772050474;11.9323399236069;10.2516839831112;23.8933737438131;37.0166237709576;17.5776037173744;12.0345385469224;12.2228121450404;10.742916140162;20.1761611208082;28.274909595267;10.2798268675867;18.0040778591132;21.4835013646272;11.1337709876373;21.6962401284414;32.8371583650672
79;13.6102483228119;24.8968524457946;14.6295193774212;11.1917143166546;10.7705729237891;12.9466204857042;23.4659544952453;14.0441366600188;11.0282851053157;9.74279842954783;14.0803280330252;25.706059992076;15.12048447765;11.6830157680664;11.0173914871001;9.70012301296035;13.4814879164973;15.5028239137475;9.45984284989141;12.916134356168;14.3592038169508;9.86213370421051;13.8794216129551;16.3418980302505
80;13.3228576724492;23.5597398837103;14.775728294934;10.4915895380893;11.3822598891559;11.962665756841;20.4630619109492;13.4625958331129;10.2642010567712;10.1048511451599;14.1484558002742;24.9637113435207;15.6914250557047;11.0004517991022;11.6573316137994;9.86394079274463;13.2142455441855;15.1629294708413;9.42177782665938;11.98893274409;13.1153521731588;10.164033628264;13.9494483059034;16.3827819362542
81;13.3068679223963;23.50208543324;14.5124602520369;10.3882028020955;10.8774999544458;12.0300368450668;20.5325412672307;13.4743238643517;10.1979928544185;9.63182092781793;14.2521181230032;24.8879486854921;15.4600004044211;10.9014113955211;11.1002399633006;9.59970777602202;13.1026512425442;15.047803751347;9.2896267056598;11.9739783357345;13.0304735964743;9.81591999771813;13.9238272261513;16.6337629222573
82;13.1277761009176;23.0091526741259;14.5533631345705;10.3942896957512;11.032793543418;11.7632361844845;20.0994111540351;13.295992864659;10.2227821100243;9.77718188546188;14.0612043673195;24.2527450356061;15.4609978129325;10.8836367619939;11.2824296702057;9.43109182149719;12.9954115614228;14.9228459861505;9.13226455668976;11.7547703369742;12.8327794058725;9.64273753412598;13.835431582398;16.3708481368039
83;13.8346694896756;24.2725786374877;14.8650105498783;10.6994654367654;11.2254622632571;12.3844691831893;20.8737871132756;13.7611766043611;10.4835764835021;9.85823094799683;14.967112133857;25.9232125177837;15.880833896107;11.1624553373858;11.4329289299496;9.68297791512999;13.5472313611281;16.1734881264198;9.42581594348184;12.3605250111302;13.6673173300084;9.89853881638216;14.4590078528896;18.1490712656188
84;13.6071250905053;24.1813314706194;14.8003455983852;10.5875912919875;11.0312352224442;12.165721509775;20.6861220268961;13.5527332823327;10.3581041018085;9.68991756570286;14.597524624451;25.8341845581947;15.7790874569924;11.1159268064224;11.2931389246974;9.56135425031465;13.2992260784884;16.0809179589628;9.3321706301159;12.1335257241514;13.4943679924187;9.7349597138636;14.0773482799314;17.9102809804603
85;12.722745695312;23.6097250489207;14.1899645940981;10.5521977965994;11.072210978599;11.5260844147897;20.1584715758351;13.1161291585661;10.3275958783391;10.3171118639967;13.5484576516346;25.0098567855214;14.9692441914495;11.2362030339994;11.2851121215104;9.60331772534299;12.7037928765276;14.302691063928;9.29307354636175;11.6017829218934;12.4093880642795;9.82188812795384;13.4494551146031;15.6657319617662
86;13.1762403832681;23.5346277694521;14.4356197708814;10.3693644406926;11.0225429922987;11.9454828122256;20.326648293121;13.4418809288826;10.2272137634619;10.042478746733;14.060858550866;25.0830419424468;15.2105813805371;10.7199736570063;11.2410994686851;9.66025137059508;13.0238364821278;15.1065695866339;9.35166950411399;11.9040127554581;13.2154956471643;9.89498118476049;13.8170031301497;16.4829063148428
87;13.2753876683554;23.0342277413523;14.3160125074453;10.4377826174412;10.9891259070504;12.2231096731983;20.0499506279682;13.5502664587001;10.2974594206049;9.96027823961737;14.0117988434574;24.680213125835;14.9371401664536;10.7710718497686;11.20214751649;9.56519231398226;13.0165726879223;15.357988857384;9.31311481928982;12.101870907875;13.6123908861892;9.74382728349463;13.6388295393041;16.6584930559734
88;12.8894570884713;23.31907943044;14.512231089929;10.3469399028473;11.3198945464453;11.5404778008907;19.8400365792449;13.2280739707038;10.1354791667788;10.0658228694019;13.7476020427518;24.8838022327318;15.4424325297902;10.9541784852015;11.6033321074801;9.6082037329237;12.7357569355206;14.4608068842901;9.26440990898721;11.5438902951765;12.397069054486;9.83775917072371;13.4786531263895;15.8094673594453
89;13.1266916585898;23.6712938008074;14.8743314300711;10.5744253153564;11.2752046333939;11.8880161116713;20.3850345100723;13.6261645213368;10.3777120115764;10.2732774588788;13.9636640170195;25.2115540118917;15.8182142004481;11.1259633674182;11.5087787054258;9.92079421104089;12.8910133079428;14.9764982458756;9.51620027270576;11.8187431486785;12.9935786816973;10.200569833907;13.6029381001833;16.3609804095751
90;14.9321458632019;25.8020432157769;14.7245288169943;10.4970870529316;11.7102053720187;12.6776142605412;21.6385099226599;13.5427438531358;10.320896589711;10.3819730579124;16.3552558165082;27.3354426548869;15.6204601583021;10.9889608750271;12.045449022324;10.1566096314081;14.6907532298321;17.4113526483137;9.74024486565888;12.8455910964604;13.5549902746682;10.4648422213856;15.833909513122;19.8015761948035
91;17.0473090074674;27.3685541482952;16.1755078352075;11.7153969608502;11.9991324546589;15.4490443135144;24.1548198690992;15.3673144078088;11.6401172997126;10.307206082841;18.1420302640394;29.1520287711298;16.8719129813465;11.848814315867;12.3019185586176;10.3933921583729;16.3330177433878;21.3424182679484;10.1320141076541;15.2027529360832;18.3078934072588;10.6070423004211;17.0983290446621;23.3465950218285
92;24.0130648812424;33.9819115815401;17.2884121992693;12.3289183034501;11.6216834562988;21.2183068381616;29.4531160258048;16.7157716478108;12.3059321219702;10.43609523343;26.2946592094639;37.2884679596099;17.9401999402132;12.3617577692452;11.8516757039179;11.372511980792;23.169279707159;30.6476662375475;10.9549046499109;21.2318644394094;24.9077745221752;11.78036794242;24.7317293689761;35.228890838025
93;13.9346452582287;23.7000259103102;15.1934068588887;10.9129544512555;11.0721736382425;13.7061734865358;22.3176637303178;14.8251277340843;11.0334376728451;9.9277831599169;14.0774237298361;24.6104105384005;15.513659493431;10.7738207822106;11.2959910662729;10.0734577984772;13.9559613899283;15.5531284721851;9.90505420966685;13.9212519071129;15.0791380641334;10.2153266628196;13.9768250563871;15.8432122756462
94;17.5718891741421;27.7121076753153;16.1502745388246;11.7020162615926;11.630619608953;16.3830432462047;24.8836818059386;15.6568397860311;11.6851958891197;10.224873238971;18.4522973975429;29.6252886129997;16.6332982096111;11.726481585558;11.8899985127967;10.5500187213134;17.2669235596091;21.0335653950624;10.2861374505475;16.4086803893325;18.9055742927951;10.7876104684422;17.8947832163489;22.5472542912513
95;16.1387870177657;26.4906011687247;16.0163539513492;11.5840623830913;11.7727922553931;15.0164978823114;23.5574239757318;15.4094071063869;11.6183412014734;10.2228151368656;16.919513558264;28.2556801712733;16.5532251009868;11.5311971890253;12.056519522241;10.199010467896;15.7626878838078;19.4924746242233;9.98874793723364;14.9821414684812;17.3702791134608;10.3814482770408;16.2910799658319;20.9467495264365
971;14.4881905344179;27.8078977080149;16.4628786395361;11.6353313332001;11.4164683045999;13.7304947884334;24.566964164546;15.8890941869291;11.4208477390038;9.75502174886281;15.1689345464572;30.2335065396558;17.1092921845388;12.0716663502975;11.6776485424642;9.4174030751278;13.9480675134827;16.6785292841774;9.55894389704635;13.436708099309;15.1978389462742;9.31041122402148;14.4255875599099;17.9645711989339
972;14.2770499628716;27.6549309850244;16.093479220531;11.4793114557318;11.395288664422;13.501802157263;24.3317068691199;15.4319100989928;11.3099938120074;9.66374308102803;14.9686985987749;30.2814534855512;16.8408963246521;11.8214105561626;11.7358550892103;9.49845617770075;13.8173675450984;15.9961512504607;9.49788779953273;13.2761419500687;14.6529751090401;9.49889963968696;14.3221915651523;17.1351538500069
973;14.7240692753581;28.0112395986164;17.2449843203069;11.3200769619847;11.3393926312071;13.8297605377115;24.2090532612066;15.7275803404759;11.2800466647226;9.40443827650087;15.264737278614;30.2002008788115;18.4458661116891;11.3809596551;11.5503937448818;9.64232140301205;14.1811741230826;18.3188215411123;9.52176360964368;13.6667398542005;16.7175798266075;9.72374042415686;14.5181691587399;19.0576726649974
974;13.2965713414301;26.2503298702495;15.3026042269652;10.8170841013973;11.1085397851616;12.6958632156036;23.0247824699778;14.6619654026197;10.7200262520148;9.36373148314283;13.6878911554036;28.2239262164142;15.8930884309405;10.9604544339939;11.2901438741944;9.01398583418094;13.1309044941752;16.0339119739795;8.92056142066859;12.7982647279573;14.6076221431003;9.08245198343876;13.3532278415074;16.8360904041466
